cod_produs;cod_ean;nume_produs;descriere;nume_categorie;imag_baza;cant_stock;in_stock;pret_produs;pret_sugerat;categorie_id;categorie_path_subcat;greutate;producator;creat_la_data;imag_galerie
102292;;Tija Sa AUTHOR ACO-SP09 400 mm- 26,8 mm Aluminiu Siver/Negru;<ul><li>Material AL6061-T6.</li><li>Materiale: cap, tub si clema AL6061.</li><li>Culoare Silver/Negru</li></ul>;Tije Șa;;0;0;32.5;65.0;100;Tije Șa;;AUTHOR;2024/01/01;
102293;;Tija Sa AUTHOR ACO-SP09 400 mm- 31,4 mm Aluminiu  Negru/Silver;<ul><li>Material AL6061-T6.</li><li>Lungime: 400 mm</li><li>Diametru: 31,4 mm</li><li>Materiale: cap, tub si clema AL6061.</li><li>Culoare Negru/Silver</li></ul>;Tije Șa;;0;0;34.5;69.0;100;Tije Șa;;AUTHOR;2024/01/01;
102294;;Mansoane AUTHOR AGR R40 GripLock  125 mm Negru;<ul><li>Mansoane Author cu inele de blocare AL, concepute pentru a oferi un confort si suport global deosebit.</li><li>Inel de blocare AL de corp consolidat.</li><li>Material din cauciuc cu densitate dubla D2.</li><li>Lungime totala 133 mm (latime palma 117 mm),</li><li>greutate 92 g.</li></ul>;Mansoane;;0;0;29.5;59.0;100;Mansoane;;AUTHOR;2024/01/01;
102295;;Mansoane Copii AUTHOR AGR Junior R5 100 mm Negru/Grey;<ul><li>Dubla Densitate</li><li>L 100 mm</li></ul>;Mansoane;;0;0;10.0;20.0;100;Mansoane;;AUTHOR;2024/01/01;
102296;;Mansoane Copii AUTHOR AGR Junior R5 100 mm Negru Verde;<ul><li>Dubla Densitate</li><li>L 100 mm</li></ul>;Mansoane;;0;0;12.5;25.0;100;Mansoane;;AUTHOR;2024/01/01;
102297;;Pedale Plastic BMX AUTHOR APD-F13-Cmp Negru;<ul><li>Pedale pentru BMX si freestyle MTB,</li><li>ax-Cr-Mo</li><li>corp de plastic lite.</li><li>Dimensiune 111 x 105 x 31 mm</li><li>greutate 310 g.</li></ul>;Pedale Platforma;;0;0;17.5;35.0;100;Pedale Platforma;;AUTHOR;2024/01/01;
102298;;Pedale Plastic FLAT  BMX AUTHOR APD-F13- Nylon Negru;<ul><li>Aceste pedale usoare APD-F13-NYLON sunt de mare calitate din plastic NYLON.</li><li>Un profil redus de 19 mm, bile cu conuri de inalta calitate si o platforma grippy este tot ceea ce veti avea nevoie.</li><li>Ax Cr-Mo si este dotat cu o cheie de 15 mm .</li><li>Corp dintr-o bucata din plastic NYLON</li><li>Forma platformei 111 x 105 x 19 mm.</li><li>Greutate numai 346 g.</li><li>Culoare Negru</li></ul>;Pedale Platforma;;0;0;34.5;69.0;100;Pedale Platforma;;AUTHOR;2024/01/01;
102299;;"Cric Aluminiu AUTHOR AKS-670 R18 E-bike 24""-29"" Negru";"<ul><li>Usor si de inalta performanta Cricul Autor pentru cadru cu dropout fixare AUTOR IS-R18.</li><li>Pentru marimea rotii 24""-29"".</li><li>Proiectat pentru utilizare in principal pentru E bike si cadru integrat abandon AUTOR IS-R18.</li><li>Reglabil pentru dimensiunea 24 ""- 29"", instrument de ajustare gratuit.</li><li>Material AL6061-T6,</li><li>Performanta inalta folosind un cap din aliaj forjat.</li><li>Greutate 311 g.</li></ul>";Accesorii bicicleta;;0;0;62.5;125.0;100;Accesorii bicicleta;;AUTHOR;2024/01/01;
102300;;Prindere Universala M-WAVE;<ul><li>Prindere universala din cauciuc</li><li>Se roteste la 360*</li><li>Se monteaza fara scule</li></ul>;Accesorii bicicleta;;5;1;4.0;8.0;100;Accesorii bicicleta;;M-WAVE;2024/01/01;
102301;;Butuc Coaster Brake VELOSTEEL 36H/2,8(Pinion 18T);<ul><li>Butuc Spate Torpedou(Coaster Brake) cu 36 de gauri</li><li>Gaura medie de 2,8 mm</li><li>Lungimea axei 180mm</li><li>Pinion cu 18 dinti</li><li>etrier oval 17 / 27mm</li><li>Piulita de strangere hexagonala</li><li>Metal</li><li>Culoare Silver</li><li>PCD: 52mm</li><li>OLD: 108</li></ul>;Butuci pt Frane V-Break;;5;1;47.5;95.0;100;Butuci pt Frane V-Break;;SXT;2024/01/01;
102302;;Pompa Podea EXTEND GURU;<ul><li>Pompa de Podea cu un design elegant confectionata din otel foarte polizat, cu fiabilitate ridicata, potrivit pentru MTB, dar si pentru orice tip de utilizare</li><li>Design luxos, maner T ergonomic, rezistenta inalta si baza de stabilitate, manometru placut si usor de citit integrat la manerul ergonomic T, presiune realizabila 8 BAR predetermina acest model pentru o gama larga de utilizare in fiecare garaj sau casa.</li><li>Furtun de inalta presiune, cap dublu, potrivit pentru toate tipurile de supape: Schrader, Presta si Dunlo</li><li>Dimensiuni: • latimea gabaritului: 67 mm • inaltimea totala: 725 mm • lungimea tubului: 645 mm • Latimea manerului in T: 312 mm • latimea bazei: 302 mm • diametrul tubului: 38 mm • greutate: 1566 g</li><li>Tub din otel de inalta calitate</li><li>Maner in T: polipropilena</li><li>Baza: SPCC (Placa de otel Comerciala la rece - otel polonez ridicat)</li><li>Furtun: EPDM (monomer etilen-propilen-diena)</li><li>Detalii din plastic: PP (polipropilena)</li></ul>;Accesorii bicicleta;;1;1;112.5;225.0;100;Accesorii bicicleta;;EXTEND;2024/01/01;
102303;;Set Curatare Lanturi EXTEND CLINIX COMBO;<ul><li>Un kit simplu, practic, pentru mentinerea unui lant de biciclete in conditii non-profesionale sau hobby, constand dintr-un produs de curatare a lantului, o perie pentru lant si un convertor si o perie pentru pieptene.</li><li>Curatatorul mecanic compact cu o camera este conceput pentru curatarea lantului de biciclete folosind preparate de degresare pe baza de detergenti (de exemplu, CYKLOSTAR, BIO DEGREASER), preparate chimice neagresive sau benzina, kerosen.</li><li>Curatatorul nu foloseste maner, asa ca ai nevoie doar de o mana. In loc de maner, foloseste un brat inclinat din otel care se prinde pe bratul de ghidare al scripetelor deraiere. • Capacul superior detasabil este echipat cu o perie dubla rotativa • Camera principala inferioara este prevazuta cu 2 perii rotative si un tunel de lamela de evacuare pentru stergerea murdariei si a lichidului ramas. • O clema de otel de siguranta este utilizata pentru transportul si inchiderea capacului si a camerei. </li><li>Turnati agentul de curatare (maxim 25 ml) fie in camera inferioara deschisa, dar utilizand un aplicator prin orificiul superior al capacului superior. Curatatorul este potrivit pentru lanturile usor sau moderat murdare.</li><li>Daca lantul este infundat cu murdarie mecanica mai mare, indepartati cantitatea maxima de murdarie din lant, cartus si traductoare cu o perie de nailon si pieptene dintate din plastic inainte de a utiliza produsul de curatare.</li><li>Daca este necesar, puteti schimba lichidul de curatare, adaugati unul nou si repetati curatarea lantului.</li><li>Greutate: 99 g (numai pentru curatatorul de lant) / set intreg: 140,6 g</li><li>Material: plastic transparent ABS / nailon / ote</li><li>l Dimensiuni: 18 x 6,2 x 2,6 cm</li></ul>;Ulei de Lant;;0;0;34.0;68.0;100;Ulei de Lant;;EXTEND;2024/01/01;
102304;;Suport Bidon Plastic  ROTO X-ONE Rosu;<ul><li>Plastic de inalta calitate</li><li>Greutate 40 grame</li></ul>;Accesorii bicicleta;;5;1;14.5;29.0;100;Accesorii bicicleta;;CICLO BONIN;2024/01/01;
102305;;Placute Frana M-WAVE SHIMANO Organice;<ul><li>Placute organice</li><li>Cu clema de schimb din otel inoxidabil</li><li>Compatibil Shimano</li><li>XTR: BR-M9000/20, BR M987/5 | XT: BR-M785 | SLX: BR-M675/66 | Deore: BR-M615 | Alfine: BR-S700 | Road: BR-R785, BR-RS785</li></ul>;Placute Frana Disc;;5;1;17.5;35.0;100;Placute Frana Disc;;M-WAVE;2024/01/01;
102306;;Solutie Curatat Lanturi AUTHOR Cycle Clinic 150 ml;<ul><li>Solutie pentru curatat</li><li>Pentru toate tipurile de lant</li></ul><p>https://www.youtube.com/watch?v=WV4_e5NsYjQ</p><p></p><p></p>CYCLE CLINIC Chain Cleaner este un produs extrem de eficient dezvoltat pentru indepartarea rapida a murdariei grosiere, a grasimii si a uleiului din lantul de biciclete si motociclete, poate fi folosit si pentru alte lanturi de actionare. Contine solventi puternici care pot rezolva cu usurinta depuneri foarte mari de murdarie. Lichidul este extrem de volatil, datorita caruia patrunde chiar si in cele mai stranse articulatii, pe care le relaxeaza si curata in acelasi timp. Lasa lantul curat dupa aplicare.Se dizolva si elimina perfect uleiul, grasimile lubrifiante uscate si bucatile de praf gras.Indeparteaza rapid murdaria, grasimea si uleiul gros din lantul de biciclete.Potrivit pentru toate tipurile de lanturi de biciclete si motociclete.APLICARE: Pasul 1 - Agitati inainte de utilizare / Pasul 2 - Aplicati pe lantul murdar si lasati-l cateva minute (in caz de murdarie grea, folositi o perie adecvata, de ex. CC combi 700) / Pasul 3 - Stergeti orice murdarie si stergeti lantul uscati cu o carpa moale. Alternativ, aplicati CC LemonTechFoam si clatiti cu apa.;Ulei de Lant;;0;0;17.5;35.0;100;Ulei de Lant;;AUTHOR;2024/01/01;
102307;;Solutie Curatat Lanturi AUTHOR Cycle Clinic   400 ml;<ul><li>Solutie pentru curatat</li><li>Pentru toate tipurile de lant</li></ul><p></p><p>https://www.youtube.com/watch?v=WV4_e5NsYjQ</p><p>CYCLE CLINIC Chain Cleaner este un produs extrem de eficient dezvoltat pentru indepartarea rapida a murdariei grosiere, a grasimii si a uleiului din lantul de biciclete si motociclete, poate fi folosit si pentru alte lanturi de actionare. Contine solventi puternici care pot rezolva cu usurinta depuneri foarte mari de murdarie. Lichidul este extrem de volatil, datorita caruia patrunde chiar si in cele mai stranse articulatii, pe care le relaxeaza si curata in acelasi timp. Lasa lantul curat dupa aplicare. Se dizolva si elimina perfect uleiul, grasimile lubrifiante uscate si bucatile de praf gras. Indeparteaza rapid murdaria, grasimea si uleiul gros din lantul de biciclete. Potrivit pentru toate tipurile de lanturi de biciclete si motociclete. APLICARE: Pasul 1 - Agitati inainte de utilizare / Pasul 2 - Aplicati pe lantul murdar si lasati-l cateva minute (in caz de murdarie grea, folositi o perie adecvata, de ex. CC combi 700) / Pasul 3 - Stergeti orice murdarie si stergeti lantul uscati cu o carpa moale. Alternativ, aplicati CC LemonTechFoam si clatiti cu apa.</p>;Ulei de Lant;;0;0;27.5;55.0;100;Ulei de Lant;;AUTHOR;2024/01/01;
102308;;Solutie Curatat Discuri AUTHOR Cycle Clinic  400 ml;<ul><li>Curata imediat murdaria, praful si grasimea de pe discuri.</li><li>Uscare rapida</li><li>Imbunatateste performantele de franare</li></ul><p>https://www.youtube.com/watch?v=1p24gArv3eA</p>;Solutie Curatat Discuri;;0;0;22.5;45.0;100;Solutie Curatat Discuri;;AUTHOR;2024/01/01;
102309;;Borseta Termo Bidon M-WAVE AMSERDAM BOTTLE ;<ul><li>Material rezistent la rupere</li><li>Strat izolant in interior ce pastreaza cald sau rece</li><li>Montaj pe ghidon, cadru sau tija de sa</li><li>Usor demontabil</li><li>Bretele antiderapante</li><li>Fixare velcro</li><li>Rezistent la apa</li><li>Greutate: 65 grame</li><li>Dimensiuni: latime 85 mm , inaltime 200 mm</li><li>Parti reflectorizante imprimate</li></ul>;Accesorii bicicleta;;0;0;26.0;52.0;100;Accesorii bicicleta;;M-WAVE;2024/01/01;
102310;;Suport Telefon M-WAVE BIKE MOUNT FLEX din Silicon ;"<ul><li>Material : Silicon</li><li>Prindere pe ghidon sau pipa ghidon</li><li>Diametrul prinderii : 15 45 mm</li><li>Pentru smartphone cu diagonala de 3,5"" - 6,5""</li><li>Dimensiuni: 130 / 60 mm</li><li>Greutate: 68 grame</li><li>Rotativ la 360 *</li><li>Montaj fara scule</li></ul>";Accesorii bicicleta;;5;1;22.5;45.0;100;Accesorii bicicleta;;M-WAVE;2024/01/01;
102311;;Oglinda Bicicleta Flexibila M-WAVE SPY FLEX  Diamt 70 mm ;<ul><li>Tija flexibila pentru reglare sau rotire rapida</li><li>Reglabila: 3D</li><li>Forma convexa</li><li>Diametru: 70 mm</li><li>Lungime: 315 mm</li><li>Montaj pe ghidon</li><li>Prindere cu diametrul de 22.2 mm</li></ul>;Accesorii bicicleta;;5;1;28.0;56.0;100;Accesorii bicicleta;;M-WAVE;2024/01/01;
102312;;Lantisor Butuc Spate 3 Viteze SRAM T3;<ul><li>Material: Otel</li><li>Dimensiuni: Lungime aprox 123 mm</li><li>Lungime filet gros M5 aprox 30 mm</li><li>Lunfime filet subtire M2 aprox 5 mm</li></ul><p></p><ul><li>Compatibil cu butuci Sram T3</li></ul>;Accesorii/Bile Butuci;;5;1;8.0;16.0;100;Accesorii/Bile Butuci;;M-WAVE;2024/01/01;
102313;;Schimbator Spate VENTURA 6/7 V  Prindere Ax Long Cage 36T;<ul><li>Prindere AX</li><li>6/7 viteze</li><li>Capacitate 36 T</li><li>Brat lung</li></ul>;Schimbatoare Spate;;5;1;19.5;39.0;100;Schimbatoare Spate;;VENTURA;2024/01/01;
102314;;Anvelopa KUJO ONE 0 ONE 14x1.75(47-254) ;<ul><li>Kujo One O One</li><li>14 x 1.75</li><li>47-254</li><li>22 TPI</li><li>Greutate: 360 grame</li></ul>;Anvelope pe sarma;;1;1;12.5;25.0;100;Anvelope pe sarma;;KUJO;2024/01/01;
102315;;Anvelopa KUJO ATTACHI 24x2.10 (52- 507)   ;<ul><li>KUJO ATTACHI</li><li>24 x 2.10</li><li>52-507</li><li>22 TPI</li><li>Greutate: 870 grame</li><li>Anvelope – camere – fara egal despre asta este KUJO. KUJO va ofera functionalitate maxima la un pret imbatabil. Indiferent de biciclete MTB, curse rutiere sau trekking – avem intotdeauna anvelopa potrivita. Datorita experientei de 20 de ani in cercetare si dezvoltare si distributie de anvelope pentru biciclete, am reusit sa dezvoltam brandul KUJO.</li><li>Anvelopele KUJO se remarca prin performanta lor extraordinara, calitatea inalta si fiabilitatea deosebita KUJO - intotdeauna si oriunde. Mai multe informatii</li></ul>;Anvelope pe sarma;;0;0;27.5;55.0;100;Anvelope pe sarma;;KUJO;2024/01/01;
102316;;Stickere AUTHOR EXPERT 2016;Stickere AUTHOR EXPERT 2016;Protectii Cadru;;4;1;17.5;35.0;100;Protectii Cadru;;AUTHOR;2024/01/01;
102317;;Janta  ACO Xenon Pro 29 OS X7  622x 21 32H Only Disc;<ul><li>Janta dubla AUTHOR XENON PRO OS only disc</li><li>622 x 21</li><li>Material AL6061H-T6.</li><li>Profil Asimetric.</li><li>32 H Capsata</li><li>Greutate 535g.</li><li>595,5 mm ERD</li><li>FV</li></ul>;Jante pentru Frane Disc;;0;0;62.5;125.0;100;Jante pentru Frane Disc;;AUTHOR;2024/01/01;
102318;;"Pedale AUTHOR  APD-F13-NYLON Verde Neon 9/16""";<ul><li>Pedale usoare din NYLON</li><li>Profil ingust 19 mm</li><li>Cale de rulare Bile de Rulmenti de inalta calitate</li><li>Ax rezistent din CrMo se strange/desface cu cheia de 15 mm</li><li>Dimensiuni 111 x 105 x 19 mm.</li><li>Greutate numai 346 g.</li><li>Culoare Verde Neon</li></ul>;Pedale Platforma;;0;0;49.5;99.0;100;Pedale Platforma;;AUTHOR;2024/01/01;
102319;;"Pedale AUTHOR APD-198-Cmp EPB Negru 9/16""";"<ul><li>Dimensiune 95 x 80 x 22 mm</li><li>Greutate 262g</li><li>Filet 9/16""</li><li>EPB SYSTEM (rulmenti din polimeri speciali conceputi) acest sistem face ca pedala sa fie mai usoara, mai simpla, mai subtire.</li></ul>";Pedale Platforma;;0;0;12.5;25.0;100;Pedale Platforma;;AUTHOR;2024/01/01;
102320;;Pedale AUTHOR APD-Ergo5-Cmp Negru;<ul><li>Pedale pentru city, cross, treking</li><li>Pedale din PLastic</li><li>Dimensiune 107 x 100 x 24 mm</li><li>Greutate 300 g</li><li>Culoare Negru</li><li>Cale de rulare pe bile</li></ul>;Pedale Platforma;;0;0;15.0;30.0;100;Pedale Platforma;;AUTHOR;2024/01/01;
102321;;"Pedale Plastic Copii  SXT-Junior Negru 9/16""";"<ul><li>Pedale plastic pentru copii de inalta calitate</li><li>Ax 9/16""</li><li>Cale de rulare bile de rulmenti</li><li>Plastic antiderapant</li><li>Ax rezistent Cr-M</li><li>Dimensiune 93 x 87 x 19 mm.</li></ul>";Pedale Platforma;;0;0;14.5;29.0;100;Pedale Platforma;;SXT;2024/01/01;
102322;;"Pedale plastic Copii AUTHOR APD-522-Junior Verde Neon 9/16""";"<ul><li>Pedale plastic pentru copii de inalta calitate</li><li>Ax 9/16""</li><li>Cale de rulare bile de rulmenti</li><li>Plastic antiderapant</li><li>Ax rezistent Cr-Mo</li><li>Grosime 19 mm</li><li>Dimensiune 93 x 87 x 19 mm.</li><li>Greutate 300 g</li></ul>";Pedale Platforma;;0;0;17.5;35.0;100;Pedale Platforma;;AUTHOR;2024/01/01;
102323;;Mansoane Copii AUTHOR AGR Junior R5 100 mm Negru/Roz;<ul><li>Dubla Densitate</li><li>L 100 mm</li></ul>;Mansoane;;0;0;12.5;25.0;100;Mansoane;;AUTHOR;2024/01/01;
102324;;Mansoane AUTHOR AGR F95 GripLock Negru;<ul><li>Mansoane din plastic armat cu inel de aluminiu acoperite cu neopren antiderapant si in conditii umede.</li><li>Lungime 134 mm</li><li>Greutate 98 g</li></ul>;Mansoane;;0;0;34.5;69.0;100;Mansoane;;AUTHOR;2024/01/01;
102325;;Mansoane AUTHOR AGR Ergo R20 GripLock Negru/Gri;<ul><li>Mansoane Ergonomice cu inel de aluminiu</li><li>Densitate D2</li><li>Greutate 170 g</li></ul>;Mansoane si Ghidoline;;0;0;27.5;55.0;100;Mansoane si Ghidoline;;AUTHOR;2024/01/01;
102326;;Mansoane AUTHOR AGR R20 GripLock Negru/Gri;<ul><li>Prindere dubla cu inele de aluminiu</li><li>Dubla densitate</li><li>Greutate 120 g</li></ul>;Mansoane;;0;0;39.0;78.0;100;Mansoane;;AUTHOR;2024/01/01;
102327;;Mansoane  AUTHOR AGR R600 D3 - Orange-Neon/Negru ;<ul><li>Mansoane din cauciuc</li><li>Lungime 125 mm</li><li>Capete din plastic negru</li></ul>;Mansoane si Ghidoline;;0;0;17.5;35.0;100;Mansoane si Ghidoline;;AUTHOR;2024/01/01;
102328;;Mansoane  AUTHOR AGR R600 D3 - Gri/Negru;<ul><li>Mansoane din cauciuc</li><li>Lungime 125 mm</li><li>Capete din plastic negru</li></ul>;Mansoane;;0;0;14.5;29.0;100;Mansoane;;AUTHOR;2024/01/01;
102329;;Mansoane AUTHOR AGR Ergo 5 Negru/Gri;<ul><li>Forma ergonomica</li><li>Densitate D2</li><li>Culoare Gri/Negru</li><li>Lungime 130 mm</li></ul>;Mansoane;;0;0;17.5;35.0;100;Mansoane;;AUTHOR;2024/01/01;
102330;;Mansoane AUTHOR AGR SILICONE Verde Neon;<ul><li>Forma Ergonomica</li><li>Lungime - 130 mm</li><li>Culoare Verde Neon</li><li>Capete din plastic Negru</li><li>Greutate 70 grame</li></ul>;Mansoane;;0;0;27.5;55.0;100;Mansoane;;AUTHOR;2024/01/01;
102331;;Ghidon SXT Respect14 680-31,6 mm Rise 35 mm;•Lungime-  680mm.•Grosime - 31,8mm.•Rise 35mm.•Back sweep 9°.•Material Aluminiu AL6061.•Greutate - 383g.;Ghidoane;;0;0;32.5;65.0;100;Ghidoane;;AUTHOR;2024/01/01;
102332;;Caserola Thermo AUTHOR  Blk A-O65 Negru;<ul><li>Interior pentru Bagaj Thermo separat in interior</li><li>Dimensiuni: lungime 25 cm , latime 14 cm , inaltime 15 cm</li><li>Pentru bagaje fata sau portbagaj</li></ul>;Accesorii bicicleta;;5;1;10.0;20.0;100;Accesorii bicicleta;;AUTHOR;2024/01/01;
102333;;Bagaj pentru Portbagaj AUTHOR A-N491 Negru;<ul><li>Forma speciala</li><li>Se moate monta pe stanga sau dreapta</li><li>Bagaj pentru fata sau spate</li><li>Colturi rotunjite pe a nu lovi in timpul pedalarii</li><li>Compartiment extensibil</li><li>Volum 10 + 3 litri</li><li>Protectie de ploaie atasata, de culoare verde neon</li><li>Maner si curea de umar</li><li>Material: Nylon 420 D cu acoperire PU, rezistent la abraziune si impermeabil.</li><li>Partea din spateeste realizata din Poliester 840 D termoplastic acoperit cu poliuretan (acest material este impermeabil 100%).</li><li>Greutate: 480 g.</li><li>Dimensiune: 38cm x 29cm x 13cm.</li><li>Volumul: 13 l.</li><li>Culoare Negru</li></ul>;Accesorii bicicleta;;0;0;60.0;120.0;100;Accesorii bicicleta;;AUTHOR;2024/01/01;
102334;;Suport Bidon  SXT ABC-Junior Aluminiu Negru;<ul><li>Aluminiu</li><li>Pentru biciclete de copii</li><li>Culoare Negru</li><li>Bidon compatibil 350 ml</li></ul>;Accesorii bicicleta;;5;1;15.0;30.0;100;Accesorii bicicleta;;SXT;2024/01/01;
102335;;Suport Bidon Aluminiu AUTHOR ABC-Junior Negru Prindere Ghidon;<ul><li>Suport bidon cu prindre pentru ghidon</li><li>Aluminiu</li><li>Culoare Negru</li><li>Pentru Ghidoane 22,2-25,4 mm</li></ul>;Accesorii bicicleta;;0;0;14.5;29.0;100;Accesorii bicicleta;;AUTHOR;2024/01/01;
102336;;Suport Bidon AUTHOR  ABC-50 Aluminiu Alb;<ul><li>Suport bidon aluminiu 6061</li><li>Culoare Alb</li><li>Greutate 27 grame</li></ul>;Accesorii bicicleta;;0;0;14.0;28.0;100;Accesorii bicicleta;;AUTHOR;2024/01/01;
102337;;Suport Bidon Plastic AUTHOR ABC-55 Negru Prindere Ghodon ;<ul><li>Suport bidon plastic pentru copii</li><li>Prindere pe ghidon 22,2-25,4 mm</li><li>Bidon compatibil 0,65 ml</li><li>Greutate 50 grame</li></ul>;Accesorii bicicleta;;0;0;14.0;28.0;100;Accesorii bicicleta;;AUTHOR;2024/01/01;
